"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jun 30 11:07:42 GMT 2022","Thu Jun 30 11:07:44 GMT 2022","1510","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutAt","repetition 1 of 1",""
"passed","Thu Jun 30 11:08:32 GMT 2022","Thu Jun 30 11:08:34 GMT 2022","1853","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEverythingIsFilled","repetition 1 of 1",""
"passed","Thu Jun 30 11:07:35 GMT 2022","Thu Jun 30 11:07:36 GMT 2022","1822","","requirements.DataDeleteTests","","requirements.DataDeleteTests","testDataDeleteAccount","repetition 1 of 1",""
"failed","Thu Jun 30 11:07:44 GMT 2022","Thu Jun 30 11:07:45 GMT 2022","1516","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationPasswordIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:08:20 GMT 2022","Thu Jun 30 11:08:21 GMT 2022","1002","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsUnregistered","repetition 1 of 1",""
"passed","Thu Jun 30 11:07:38 GMT 2022","Thu Jun 30 11:07:39 GMT 2022","902","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","repetition 1 of 1",""
"passed","Thu Jun 30 11:07:40 GMT 2022","Thu Jun 30 11:07:41 GMT 2022","882","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailAndDescriptionAreEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:08:07 GMT 2022","Thu Jun 30 11:08:19 GMT 2022","11309","","requirements.LoginTests","","requirements.LoginTests","testLoginEverythingIsFilled","repetition 1 of 1",""
"passed","Thu Jun 30 11:08:24 GMT 2022","Thu Jun 30 11:08:28 GMT 2022","4101","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputCheckboxIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:08:34 GMT 2022","Thu Jun 30 11:08:38 GMT 2022","4103","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputNameEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:07:09 GMT 2022","Thu Jun 30 11:07:24 GMT 2022","14367","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnLoginRepeatedlyAndContinuouslyFromDatasource","repetition 1 of 1",""
"passed","Thu Jun 30 11:08:21 GMT 2022","Thu Jun 30 11:08:22 GMT 2022","981","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsUnregistered","repetition 1 of 1",""
"failed","Thu Jun 30 11:07:47 GMT 2022","Thu Jun 30 11:07:48 GMT 2022","1376","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:08:38 GMT 2022","Thu Jun 30 11:08:42 GMT 2022","3976","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingAfterAt","repetition 1 of 1",""
"passed","Thu Jun 30 11:08:19 GMT 2022","Thu Jun 30 11:08:20 GMT 2022","975","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:08:48 GMT 2022","Thu Jun 30 11:08:52 GMT 2022","3952","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailIsEmpty","repetition 1 of 1",""
"failed","Thu Jun 30 11:08:22 GMT 2022","Thu Jun 30 11:08:24 GMT 2022","2266","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutDot","repetition 1 of 1",""
"failed","Thu Jun 30 11:07:39 GMT 2022","Thu Jun 30 11:07:40 GMT 2022","1497","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationUsernameIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:07:41 GMT 2022","Thu Jun 30 11:07:42 GMT 2022","821","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 1 of 1",""
